src/main/resources/example/postgres-Views-joins-int.obda
#logback.classic pattern: %d{HH:mm:ss.SSS} [%thread] %-5level %logger{36} - %msg%n
05:38:19.877 [main] DEBUG i.u.k.obda.model.impl.OBDAModelImpl - OBDA model is initialized!
05:38:19.889 [main] DEBUG i.u.k.obda.model.impl.OBDAModelImpl - OBDA model is reset

05:38:20.683 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SQL_DATA_TYPE Value=null
05:38:20.683 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SQL_DATETIME_SUB Value=null
05:38:20.683 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=CHAR_OCTET_LENGTH Value=10
05:38:20.683 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=ORDINAL_POSITION Value=2
05:38:20.683 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=IS_NULLABLE Value=NO
05:38:20.683 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SCOPE_CATLOG Value=null
05:38:20.683 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SCOPE_SCHEMA Value=null
05:38:20.683 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SCOPE_TABLE Value=null
05:38:20.683 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SOURCE_DATA_TYPE Value=null
05:38:20.683 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=IS_AUTOINCREMENT Value=NO
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TABLE_CAT Value=null
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TABLE_SCHEM Value=public
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TABLE_NAME Value=view12
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=COLUMN_NAME Value=two1
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=DATA_TYPE Value=4
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TYPE_NAME Value=int4
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=COLUMN_SIZE Value=10
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=BUFFER_LENGTH Value=null
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=DECIMAL_DIGITS Value=0
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=NUM_PREC_RADIX Value=10
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=NULLABLE Value=0
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=REMARKS Value=null
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=COLUMN_DEF Value=null
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SQL_DATA_TYPE Value=null
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SQL_DATETIME_SUB Value=null
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=CHAR_OCTET_LENGTH Value=10
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=ORDINAL_POSITION Value=3
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=IS_NULLABLE Value=NO
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SCOPE_CATLOG Value=null
05:38:20.684 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SCOPE_SCHEMA Value=null
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SCOPE_TABLE Value=null
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SOURCE_DATA_TYPE Value=null
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=IS_AUTOINCREMENT Value=NO
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TABLE_CAT Value=null
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TABLE_SCHEM Value=public
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TABLE_NAME Value=view12
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=COLUMN_NAME Value=four1
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=DATA_TYPE Value=4
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TYPE_NAME Value=int4
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=COLUMN_SIZE Value=10
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=BUFFER_LENGTH Value=null
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=DECIMAL_DIGITS Value=0
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=NUM_PREC_RADIX Value=10
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=NULLABLE Value=0
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=REMARKS Value=null
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=COLUMN_DEF Value=null
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SQL_DATA_TYPE Value=null
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SQL_DATETIME_SUB Value=null
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=CHAR_OCTET_LENGTH Value=10
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=ORDINAL_POSITION Value=4
05:38:20.685 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=IS_NULLABLE Value=NO
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SCOPE_CATLOG Value=null
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SCOPE_SCHEMA Value=null
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SCOPE_TABLE Value=null
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SOURCE_DATA_TYPE Value=null
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=IS_AUTOINCREMENT Value=NO
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TABLE_CAT Value=null
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TABLE_SCHEM Value=public
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TABLE_NAME Value=view12
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=COLUMN_NAME Value=ten1
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=DATA_TYPE Value=4
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TYPE_NAME Value=int4
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=COLUMN_SIZE Value=10
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=BUFFER_LENGTH Value=null
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=DECIMAL_DIGITS Value=0
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=NUM_PREC_RADIX Value=10
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=NULLABLE Value=0
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=REMARKS Value=null
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=COLUMN_DEF Value=null
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SQL_DATA_TYPE Value=null
05:38:20.686 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SQL_DATETIME_SUB Value=null
05:38:20.687 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=CHAR_OCTET_LENGTH Value=10
05:38:20.687 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=ORDINAL_POSITION Value=5
05:38:20.687 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=IS_NULLABLE Value=NO
05:38:20.687 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SCOPE_CATLOG Value=null
05:38:20.687 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SCOPE_SCHEMA Value=null
05:38:20.687 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SCOPE_TABLE Value=null
05:38:20.687 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=SOURCE_DATA_TYPE Value=null
05:38:20.687 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=IS_AUTOINCREMENT Value=NO
05:38:20.687 [main] DEBUG i.u.krdb.sql.JDBCConnectionManager - Column=TABLE_CAT Value=null
